,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,Goederen_4,Diensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,Totaal_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,Totaal_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,Totaal_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,BrutoBinnenlandsProduct_63,BeloningVanWerknemers_64,NettoExploitatieoverschot_65,Saldo_66,BelastingenOpProductieEnInvoer_67,Subsidies_68,NettoBinnenlandsProduct_69,VerbruikVanVasteActiva_70,BrutoBinnenlandsProduct_71,BrutoBinnenlandsProduct_72,Saldo_73,OntvangenPrimaireInkomensBuitenland_74,BetaaldePrimaireInkomensBuitenland_75,BrutoNationaalInkomen_76,Saldo_77,OntvangenInkomensoverdrachtBuitenland_78,BetaaldeInkomensoverdrachtenBuitenland_79,BrutoBeschikbaarNationaalInkomen_80,ConsumptieveBestedingen_81,CorrectiePensioenvoorziening_82,BrutoNationaleBesparingen_83,BrutoInvesteringen_84,NationaalInkomensoverschot_85,UitvoersaldoGoederen_86,UitvoersaldoDiensten_87,SaldoPrimaireInkomensBuitenland_88,SaldoInkomensoverdrachtenBuitenland_89,CorrectiePensioenvoorziening_90,SaldoLopendeTransactiesBuitenland_91,Saldo_92,OntvangenKapitaaloverdrachten_93,BetaaldeKapitaaloverdrachten_94,SaldoAanEnVerkopenVanNietGeprod_95,NationaalVorderingensaldo_96,Totaal_97,Totaal_98,Totaal_99,Totaal_100,Voedingsmiddelen_101,DrankenEnTabak_102,Totaal_103,KledingEnTextiel_104,SchoenenEnLederwaren_105,WoninginrichtingEnWoningdecoratie_106,ElektrischeApparatuur_107,VervoermiddelenEnOnderdelen_108,OverigeDuurzameGoederen_109,TotaalOverigeGoederen_110,EnergieEnWater_111,BrandstoffenEnOverigeGoederen_112,Totaal_113,Huisvesting_114,Horecadiensten_115,RecreatieEnCultuurdiensten_116,VervoerEnCommunicatieDiensten_117,MedischeDienstenEnWelzijnszorg_118,FinancieleEnZakelijkeDiensten_119,OverigeDiensten_120,BinnenlandsConsumptieHuishoudens_121,ConsumptieIngezetenenInHetBuitenland_122,ConsumptieNietIngezetenenInNederland_123,Totaal_124,IndividueleConsumptieOverheid_125,CollectieveConsumptieOverheid_126,Totaal_127,WerkelijkeIndividueleConsumptie_128,WerkelijkeCollectieveConsumptie_129,Totaal_130,Totaal_131,Woningen_132,Totaal_133,Gebouwen_134,GrondWegEnWaterbouwkundigeWerken_135,OverdrachtskostenOpGrond_136,Vervoermiddelen_137,Totaal_138,Computers_139,Telecommunicatieapparatuur_140,MachinesEnOverigeMaterieleActiva_141,InCultuurGebrachteActiva_142,Totaal_143,ComputerprogrammatuurEnDatabanken_144,OnderzoekEnOntwikkeling_145,OverigeImmaterieleActiva_146,VerkoopVanGebruikteVasteActiva_147,Totaal_148,Totaal_149,ALandbouwBosbouwEnVisserij_150,BFNijverheidEnEnergie_151,GNCommercieleDienstverlening_152,OUNietCommercieleDienstverlening_153,VerkoopVanGebruikteVasteActiva_154,Totaal_155,LandbouwBosbouwEnVisserijproducten_156,WinningVanDelfstoffen_157,VoedingsmiddelenDrankenEnTabak_158,TextielKledingEnProductenVanLeder_159,HoutEnPapierwarenDrukwerk_160,Aardolieproducten_161,ChemischeEnFarmaceutischeProducten_162,RubberKunststofEnMineraleProducten_163,BasismetalenEnMetaalproducten_164,MachinesEnElektrischeApparatuur_165,ElektrotechnischeEnOptischeApparatuur_166,Transportmiddelen_167,OverigeIndustrieleProducten_168,OverigeProducten_169,ConsumptieNietIngezetenenInNederland_170,CifFobCorrectie_171,Totaal_172,UitvoerGoederenUitProductie_173,Wederuitvoer_174,Totaal_175,ConsumptieNietIngezetenenInNederland_176,OverigeUitvoerVanDiensten_177,CifFobCorrectie_178,Totaal_179,LandbouwBosbouwEnVisserijproducten_180,WinningVanDelfstoffen_181,VoedingsmiddelenDrankenEnTabak_182,TextielKledingEnProductenVanLeder_183,HoutEnPapierwarenDrukwerk_184,Aardolieproducten_185,ChemischeEnFarmaceutischeProducten_186,RubberKunststofEnMineraleProducten_187,BasismetalenEnMetaalproducten_188,MachinesEnElektrischeApparatuur_189,ElektrotechnischeEnOptischeApparaten_190,Transportmiddelen_191,OverigeIndustrieleProducten_192,OverigeProducten_193,ConsumptieIngezetenenInHetBuitenland_194,CifFobCorrectie_195,Totaal_196,InvoerGoederenCif_197,CifFobCorrectieEnHerclassificatie_198,Totaal_199,InvoerDienstenCif_200,CifFobHerclassificatie_201,Totaal_202,ProductgebondenBelastingen_203,NietProductgebondenBelastingen_204,TotaalSubsidies_205,ProductgebondenSubsidies_206,NietProductgebondenSubsidies_207
2016-01-01,292819.0,171133.0,121686.0,89746.0,31940.0,292819.0,151105.0,118649.0,76767.0,41882.0,34569.0,28561.0,6008.0,-2113.0,141714.0,107692.0,34022.0,152965.0,35074.0,3204.0,24497.0,3093.0,18356.0,3388.0,272.0,959.0,435.0,3068.0,1093.0,2179.0,1847.0,2285.0,953.0,1877.0,2051.0,997.0,7373.0,82767.0,30731.0,20915.0,7136.0,2680.0,7204.0,13069.0,9675.0,22088.0,12484.0,9604.0,1749.0,4508.0,825.0,2522.0,35124.0,31526.0,17231.0,10264.0,6967.0,14295.0,3598.0,18168.0,18363.0,195.0,171133.0,,,18565.0,20534.0,1969.0,141908.0,29225.0,171133.0,171133.0,,63615.0,65748.0,169511.0,,2842.0,5848.0,166505.0,118649.0,,47904.0,32456.0,,,,,,,,,,,,,118649.0,76767.0,34093.0,10847.0,8493.0,2354.0,13826.0,3315.0,899.0,3266.0,2066.0,2616.0,1664.0,9420.0,3501.0,5919.0,43058.0,16476.0,5565.0,3066.0,3556.0,3146.0,6268.0,4981.0,77151.0,2546.0,2930.0,41882.0,28159.0,13723.0,118649.0,104926.0,13723.0,34569.0,35289.0,7110.0,9424.0,4404.0,4532.0,488.0,3891.0,1652.0,1333.0,319.0,5431.0,134.0,7647.0,4815.0,2657.0,175.0,720.0,34569.0,35289.0,1072.0,6631.0,19797.0,7789.0,720.0,141714.0,6767.0,5817.0,14478.0,3794.0,1774.0,8339.0,15615.0,3152.0,5281.0,11556.0,17539.0,5749.0,4844.0,34632.0,2930.0,-553.0,107692.0,54515.0,53177.0,34022.0,2930.0,31645.0,-553.0,121686.0,5003.0,8300.0,8461.0,4647.0,2198.0,5830.0,11396.0,3617.0,5573.0,10412.0,14903.0,5874.0,4953.0,28526.0,2546.0,-553.0,89746.0,91124.0,-1378.0,31940.0,31115.0,825.0,20534.0,18363.0,2171.0,1969.0,195.0,1774.0
2016-04-01,307614.0,179132.0,128482.0,94168.0,34314.0,307614.0,163040.0,123691.0,78681.0,45010.0,37303.0,31172.0,6131.0,2046.0,144574.0,108468.0,36106.0,161069.0,35577.0,2516.0,25504.0,3004.0,19406.0,3722.0,280.0,978.0,330.0,3271.0,1246.0,2331.0,1847.0,2282.0,959.0,2160.0,2018.0,1076.0,7557.0,87488.0,32684.0,21881.0,7606.0,3197.0,8123.0,13185.0,9892.0,23604.0,13314.0,10290.0,1819.0,4817.0,1046.0,2608.0,38004.0,34308.0,19957.0,11731.0,8226.0,14351.0,3696.0,18063.0,18278.0,215.0,179132.0,,,18274.0,20504.0,2230.0,149766.0,29366.0,179132.0,179132.0,,65049.0,72437.0,173002.0,,4250.0,5118.0,172134.0,123691.0,,48493.0,39349.0,,,,,,,,,,,,,123691.0,78681.0,33709.0,11276.0,8796.0,2480.0,14065.0,3234.0,962.0,3231.0,2199.0,2546.0,1893.0,8368.0,1894.0,6474.0,44629.0,16453.0,6469.0,3444.0,3739.0,3114.0,6206.0,5204.0,78338.0,3563.0,3220.0,45010.0,30363.0,14647.0,123691.0,109044.0,14647.0,37303.0,38018.0,7690.0,10281.0,4981.0,4816.0,484.0,4127.0,1828.0,1572.0,256.0,5451.0,185.0,8456.0,5547.0,2745.0,164.0,715.0,37303.0,38018.0,1167.0,6872.0,21619.0,8360.0,715.0,144574.0,6435.0,4671.0,15366.0,3458.0,1781.0,8433.0,15524.0,3444.0,5260.0,12128.0,16992.0,6768.0,5243.0,36430.0,3220.0,-579.0,108468.0,54444.0,54024.0,36106.0,3220.0,33465.0,-579.0,128482.0,6082.0,9442.0,8766.0,4126.0,2255.0,5803.0,11584.0,3782.0,5620.0,10729.0,15277.0,6906.0,5232.0,29894.0,3563.0,-579.0,94168.0,95630.0,-1462.0,34314.0,33431.0,883.0,20504.0,18278.0,2226.0,2230.0,215.0,2015.0
2016-07-01,300289.0,173299.0,126990.0,91650.0,35340.0,300289.0,157463.0,121875.0,79669.0,42206.0,33181.0,26936.0,6245.0,2407.0,142826.0,107077.0,35749.0,156004.0,33770.0,3343.0,23800.0,2638.0,18387.0,3415.0,257.0,931.0,254.0,3414.0,1175.0,2100.0,1851.0,2248.0,880.0,1862.0,1758.0,1017.0,6627.0,86398.0,32368.0,21412.0,7654.0,3302.0,7481.0,13312.0,9976.0,23261.0,12410.0,10851.0,1888.0,5053.0,1507.0,2403.0,35836.0,31994.0,17570.0,10290.0,7280.0,14424.0,3842.0,17295.0,17519.0,224.0,173299.0,,,17623.0,19762.0,2139.0,143745.0,29554.0,173299.0,173299.0,,64846.0,69670.0,169764.0,,3015.0,5039.0,167740.0,121875.0,,45912.0,35588.0,,,,,,,,,,,,,121875.0,79669.0,32701.0,11325.0,8698.0,2627.0,13823.0,3491.0,908.0,3228.0,2138.0,2407.0,1651.0,7553.0,1463.0,6090.0,45286.0,16619.0,6518.0,3711.0,3844.0,3217.0,6031.0,5346.0,77987.0,5196.0,3514.0,42206.0,29015.0,13191.0,121875.0,108684.0,13191.0,33181.0,33882.0,6928.0,8325.0,4137.0,3772.0,416.0,3161.0,1930.0,1718.0,212.0,5553.0,36.0,7949.0,5104.0,2692.0,153.0,701.0,33181.0,33882.0,1026.0,6556.0,18976.0,7324.0,701.0,142826.0,6504.0,4043.0,14768.0,4323.0,1746.0,8314.0,15471.0,3305.0,5580.0,11590.0,17878.0,5435.0,5117.0,35811.0,3514.0,-573.0,107077.0,52889.0,54188.0,35749.0,3514.0,32808.0,-573.0,126990.0,5046.0,8854.0,8889.0,5049.0,2206.0,5598.0,11170.0,3594.0,5722.0,10293.0,15750.0,5775.0,5106.0,29315.0,5196.0,-573.0,91650.0,93087.0,-1437.0,35340.0,34476.0,864.0,19762.0,17519.0,2243.0,2139.0,224.0,1915.0
2016-10-01,312749.0,181567.0,131182.0,96512.0,34670.0,312749.0,161995.0,124761.0,79179.0,45582.0,36369.0,30006.0,6363.0,865.0,150754.0,113458.0,37296.0,163005.0,36119.0,3100.0,25904.0,2787.0,19988.0,3896.0,263.0,1075.0,496.0,3297.0,1221.0,2260.0,1820.0,2642.0,850.0,2168.0,1990.0,1139.0,7115.0,88605.0,33094.0,22178.0,7860.0,3056.0,8364.0,13151.0,10324.0,23672.0,13656.0,10016.0,1880.0,4617.0,966.0,2553.0,38281.0,34537.0,20140.0,11903.0,8237.0,14397.0,3744.0,18562.0,18798.0,236.0,181567.0,,,18927.0,21191.0,2264.0,151690.0,29877.0,181567.0,181567.0,,66165.0,68945.0,179082.0,,3038.0,2080.0,180040.0,124761.0,,55340.0,37234.0,,,,,,,,,,,,,124761.0,79179.0,35343.0,11826.0,9202.0,2624.0,14347.0,3524.0,900.0,3578.0,2073.0,2481.0,1791.0,9170.0,2771.0,6399.0,44424.0,16744.0,6204.0,3208.0,3840.0,2978.0,6072.0,5378.0,79767.0,2609.0,3197.0,45582.0,30176.0,15406.0,124761.0,109355.0,15406.0,36369.0,37104.0,7644.0,9554.0,4652.0,4386.0,516.0,3305.0,2407.0,2099.0,308.0,5693.0,9.0,8492.0,5565.0,2762.0,165.0,735.0,36369.0,37104.0,1099.0,7496.0,20455.0,8054.0,735.0,150754.0,6480.0,5718.0,15410.0,3561.0,1740.0,8438.0,15995.0,3281.0,5276.0,12684.0,20039.0,5732.0,6050.0,37707.0,3197.0,-554.0,113458.0,56403.0,57055.0,37296.0,3197.0,34653.0,-554.0,131182.0,5615.0,8522.0,9210.0,4246.0,2265.0,6241.0,11714.0,3670.0,5660.0,10683.0,17977.0,6686.0,5725.0,30913.0,2609.0,-554.0,96512.0,97918.0,-1406.0,34670.0,33818.0,852.0,21191.0,18798.0,2393.0,2264.0,236.0,2028.0
2017-01-01,305401.0,176597.0,128879.0,95269.0,33618.0,305401.0,154684.0,120446.0,78196.0,42248.0,35905.0,29863.0,6041.0,-1670.0,150831.0,115078.0,35768.0,157819.0,36601.0,3182.0,25503.0,2738.0,19472.0,3313.0,286.0,971.0,434.0,3421.0,1172.0,2304.0,1856.0,2670.0,1118.0,1935.0,2111.0,1022.0,7925.0,85675.0,31840.0,21633.0,7439.0,2768.0,7721.0,13136.0,9930.0,23027.0,12722.0,10303.0,1904.0,4826.0,1018.0,2558.0,35565.0,31897.0,17431.0,10444.0,6987.0,14467.0,3668.0,18777.0,18994.0,215.0,176597.0,,,19184.0,21203.0,2019.0,146714.0,29882.0,176597.0,176597.0,,64393.0,63105.0,177134.0,,2767.0,4563.0,175345.0,120446.0,,54981.0,34220.0,,,,,,,,,,,,,120446.0,78196.0,34628.0,10836.0,8557.0,2281.0,14385.0,3373.0,955.0,3460.0,2199.0,2650.0,1750.0,9403.0,3446.0,5956.0,43988.0,16638.0,5891.0,3129.0,3612.0,3162.0,6402.0,5155.0,78617.0,2541.0,2963.0,42248.0,28425.0,13823.0,120446.0,106623.0,13823.0,35905.0,36572.0,8295.0,9458.0,4716.0,4220.0,514.0,4127.0,1199.0,911.0,290.0,5451.0,98.0,7939.0,5051.0,2717.0,173.0,668.0,35905.0,36572.0,1114.0,6152.0,21413.0,7891.0,668.0,150831.0,6862.0,5388.0,14761.0,3975.0,1860.0,7960.0,17401.0,3430.0,5784.0,12965.0,18536.0,6582.0,5607.0,37036.0,2963.0,-551.0,115078.0,57164.0,57895.0,35768.0,2963.0,33358.0,-551.0,128879.0,5462.0,8378.0,8705.0,4879.0,2286.0,5709.0,12513.0,3816.0,5759.0,10983.0,15864.0,6569.0,5707.0,30133.0,2541.0,-551.0,95269.0,96719.0,-1451.0,33618.0,32718.0,900.0,21203.0,18994.0,2212.0,2019.0,215.0,1803.0
2017-04-01,318807.0,184553.0,134298.0,98033.0,36248.0,318807.0,166394.0,126090.0,80751.0,45336.0,37926.0,32001.0,5924.0,2390.0,152485.0,113499.0,38960.0,165834.0,36959.0,2524.0,26215.0,2348.0,20489.0,3723.0,282.0,993.0,343.0,3460.0,1306.0,2349.0,2013.0,2687.0,1120.0,2231.0,2052.0,1097.0,8221.0,90431.0,33839.0,22595.0,7900.0,3342.0,8743.0,13065.0,10168.0,24585.0,13400.0,11182.0,1972.0,5216.0,1279.0,2719.0,38464.0,34697.0,20207.0,11964.0,8245.0,14489.0,3768.0,18719.0,18955.0,234.0,184553.0,,,18983.0,21209.0,2231.0,154526.0,30026.0,184553.0,184553.0,,65919.0,73356.0,178244.0,,3899.0,4930.0,177213.0,126090.0,,51213.0,40307.0,,,,,,,,,,,,,126090.0,80751.0,34988.0,11658.0,9174.0,2487.0,14814.0,3470.0,1005.0,3396.0,2332.0,2598.0,2015.0,8511.0,1846.0,6659.0,45684.0,16624.0,6891.0,3496.0,3866.0,3098.0,6282.0,5428.0,80668.0,3738.0,3650.0,45336.0,30660.0,14678.0,126090.0,111415.0,14678.0,37926.0,38588.0,8797.0,10258.0,5342.0,4467.0,458.0,3774.0,1234.0,995.0,240.0,5678.0,80.0,8754.0,5793.0,2799.0,163.0,663.0,37926.0,38588.0,1169.0,6508.0,22514.0,8400.0,663.0,152485.0,6662.0,4425.0,15409.0,3613.0,1878.0,8541.0,16980.0,3526.0,5479.0,13277.0,18134.0,6507.0,6039.0,38795.0,3650.0,-537.0,113499.0,56245.0,57253.0,38960.0,3650.0,35840.0,-537.0,134298.0,5847.0,10098.0,9220.0,4322.0,2281.0,5795.0,12449.0,4002.0,5680.0,11497.0,15839.0,6645.0,5941.0,31502.0,3738.0,-537.0,98033.0,99415.0,-1390.0,36248.0,35396.0,854.0,21209.0,18955.0,2260.0,2231.0,234.0,1995.0
2017-07-01,314183.0,178213.0,136092.0,97990.0,38092.0,314183.0,161522.0,124608.0,81910.0,42697.0,35247.0,28818.0,6428.0,1666.0,152756.0,114041.0,38701.0,160465.0,35086.0,3332.0,24712.0,2226.0,19489.0,3424.0,273.0,946.0,247.0,3620.0,1227.0,2158.0,1962.0,2626.0,1089.0,1930.0,1791.0,1046.0,7044.0,89045.0,33500.0,22144.0,8017.0,3340.0,7971.0,13000.0,10260.0,24272.0,12646.0,11624.0,2044.0,5470.0,1609.0,2502.0,36353.0,32448.0,17850.0,10488.0,7364.0,14597.0,3906.0,17748.0,17989.0,240.0,178213.0,,,18064.0,20242.0,2179.0,147993.0,30219.0,178213.0,178213.0,,65051.0,66358.0,178352.0,,2897.0,4292.0,176959.0,124608.0,,52510.0,36919.0,,,,,,,,,,,,,124608.0,81910.0,33969.0,11497.0,8908.0,2591.0,14719.0,3714.0,976.0,3565.0,2354.0,2348.0,1768.0,7751.0,1528.0,6225.0,46155.0,16811.0,6760.0,3755.0,4004.0,3178.0,6074.0,5576.0,80118.0,5534.0,3739.0,42697.0,29402.0,13296.0,124608.0,111314.0,13296.0,35247.0,35892.0,7326.0,8218.0,4379.0,3488.0,365.0,4801.0,1351.0,1099.0,251.0,5953.0,5.0,8208.0,5278.0,2781.0,150.0,645.0,35247.0,35892.0,1117.0,7099.0,20356.0,7321.0,645.0,152756.0,6543.0,4267.0,15469.0,4627.0,1856.0,8028.0,16931.0,3507.0,5768.0,13201.0,18773.0,6097.0,5890.0,38458.0,3739.0,-533.0,114041.0,55628.0,58412.0,38701.0,3739.0,35494.0,-533.0,136092.0,5242.0,8456.0,9205.0,5491.0,2289.0,5637.0,12295.0,3819.0,5713.0,11262.0,16542.0,7381.0,5955.0,31530.0,5534.0,-533.0,97990.0,99348.0,-1369.0,38092.0,37258.0,837.0,20242.0,17989.0,2258.0,2179.0,240.0,1938.0
2017-10-01,326693.0,186294.0,140534.0,102014.0,38460.0,326693.0,165345.0,126154.0,80137.0,46016.0,38291.0,31553.0,6739.0,891.0,161488.0,120318.0,41128.0,167478.0,37897.0,3180.0,27085.0,2369.0,21320.0,4007.0,271.0,1097.0,393.0,3564.0,1271.0,2349.0,1963.0,3029.0,1035.0,2347.0,2046.0,1172.0,7636.0,90823.0,33950.0,22653.0,8171.0,3125.0,8805.0,12822.0,10640.0,24562.0,13863.0,10698.0,2040.0,5024.0,1023.0,2612.0,38788.0,34966.0,20390.0,12128.0,8264.0,14576.0,3821.0,18821.0,19079.0,256.0,186294.0,,,19187.0,21518.0,2329.0,155745.0,30548.0,186294.0,186294.0,,63812.0,64707.0,185723.0,,3569.0,4581.0,184702.0,126154.0,,58627.0,39179.0,,,,,,,,,,,,,126154.0,80137.0,35519.0,11969.0,9355.0,2614.0,14458.0,3486.0,927.0,3756.0,2091.0,2353.0,1845.0,9089.0,2612.0,6473.0,45295.0,16937.0,6464.0,3265.0,3941.0,2924.0,6165.0,5600.0,80819.0,2775.0,3452.0,46016.0,30685.0,15334.0,126154.0,110821.0,15334.0,38291.0,39011.0,8584.0,9755.0,4990.0,4268.0,506.0,3763.0,1556.0,1281.0,271.0,6618.0,-38.0,8741.0,5681.0,2907.0,152.0,720.0,38291.0,39011.0,1162.0,7197.0,22167.0,8476.0,720.0,161488.0,6702.0,5210.0,15753.0,3923.0,1963.0,8066.0,17741.0,3449.0,5558.0,14501.0,20198.0,7087.0,6942.0,41139.0,3452.0,-565.0,120318.0,58898.0,61411.0,41128.0,3452.0,38241.0,-565.0,140534.0,5769.0,7934.0,9476.0,4627.0,2366.0,6378.0,13026.0,3972.0,5830.0,11686.0,18033.0,8042.0,6548.0,34311.0,2775.0,-565.0,102014.0,103476.0,-1464.0,38460.0,37562.0,899.0,21518.0,19079.0,2438.0,2329.0,256.0,2073.0
2018-01-01,318402.0,181209.0,137340.0,100700.0,36635.0,318402.0,160856.0,123576.0,80441.0,43133.0,38279.0,32241.0,6036.0,-988.0,157676.0,118807.0,38869.0,161694.0,37597.0,3175.0,26230.0,2289.0,20433.0,3370.0,276.0,962.0,464.0,3694.0,1199.0,2365.0,1989.0,2962.0,1088.0,2079.0,2154.0,1055.0,8217.0,88208.0,32786.0,22358.0,7560.0,2867.0,8084.0,12899.0,10191.0,24176.0,13069.0,11101.0,2144.0,5160.0,1133.0,2670.0,35924.0,32150.0,17436.0,10427.0,7009.0,14716.0,3775.0,19508.0,19745.0,233.0,181209.0,,,19933.0,21965.0,2035.0,150620.0,30586.0,181209.0,181209.0,,70864.0,69214.0,183330.0,,3053.0,5232.0,181158.0,123576.0,,57653.0,37245.0,,,,,,,,,,,,,123576.0,80441.0,36105.0,11046.0,8743.0,2305.0,15281.0,3387.0,917.0,3711.0,2347.0,3100.0,1816.0,9780.0,3729.0,6057.0,44959.0,16930.0,6120.0,3222.0,3627.0,3193.0,6469.0,5393.0,81058.0,2477.0,3095.0,43133.0,29077.0,14057.0,123576.0,109520.0,14057.0,38279.0,39153.0,8992.0,9621.0,4934.0,4180.0,508.0,4872.0,1286.0,959.0,333.0,6060.0,3.0,8224.0,5211.0,2845.0,167.0,872.0,38279.0,39153.0,1195.0,7103.0,22985.0,7869.0,872.0,157676.0,6916.0,5391.0,15232.0,4239.0,1895.0,7499.0,18817.0,3483.0,5537.0,14357.0,18721.0,6904.0,6298.0,39615.0,3095.0,-570.0,118807.0,58310.0,60475.0,38869.0,3095.0,36350.0,-570.0,137340.0,5994.0,8709.0,9167.0,5093.0,2348.0,5367.0,13619.0,4019.0,5775.0,12043.0,16287.0,7710.0,6256.0,32935.0,2477.0,-570.0,100700.0,102188.0,-1491.0,36635.0,35716.0,921.0,21965.0,19745.0,2231.0,2035.0,233.0,1799.0
2018-04-01,331277.0,189583.0,141793.0,102005.0,39750.0,331277.0,171434.0,128876.0,82718.0,46156.0,40290.0,34103.0,6186.0,2296.0,159939.0,117834.0,42076.0,170355.0,38190.0,2550.0,26873.0,2009.0,21362.0,3775.0,283.0,997.0,384.0,3680.0,1354.0,2471.0,2198.0,2738.0,1123.0,2396.0,2022.0,1150.0,8776.0,93327.0,35130.0,23636.0,7998.0,3494.0,9213.0,12925.0,10400.0,25591.0,13809.0,11777.0,2177.0,5419.0,1414.0,2778.0,38879.0,35017.0,20249.0,11959.0,8291.0,14769.0,3862.0,19226.0,19488.0,258.0,189583.0,,,19516.0,21747.0,2241.0,158824.0,30756.0,189583.0,189583.0,,75561.0,80929.0,185023.0,,4126.0,5012.0,184137.0,128876.0,,55399.0,42583.0,,,,,,,,,,,,,128876.0,82718.0,35907.0,11772.0,9302.0,2472.0,15751.0,3511.0,1045.0,3594.0,2482.0,3011.0,2104.0,8381.0,1715.0,6654.0,46772.0,16947.0,7202.0,3566.0,3893.0,3129.0,6385.0,5647.0,82674.0,3724.0,3675.0,46156.0,31235.0,14923.0,128876.0,113957.0,14923.0,40290.0,41163.0,9638.0,11147.0,5820.0,4838.0,498.0,3673.0,1263.0,1000.0,264.0,6294.0,3.0,9037.0,5877.0,3005.0,151.0,871.0,40290.0,41163.0,1295.0,7564.0,23465.0,8838.0,871.0,159939.0,6818.0,4026.0,15507.0,3937.0,1921.0,8101.0,17983.0,3677.0,5373.0,14657.0,18582.0,7385.0,6792.0,41975.0,3675.0,-539.0,117834.0,58087.0,59750.0,42076.0,3675.0,38940.0,-539.0,141793.0,6229.0,9634.0,9380.0,4559.0,2350.0,5405.0,13358.0,4232.0,5706.0,12566.0,16207.0,7489.0,6569.0,34974.0,3724.0,-539.0,102005.0,103414.0,-1421.0,39750.0,38874.0,882.0,21747.0,19488.0,2270.0,2241.0,258.0,1980.0
2018-07-01,323808.0,182149.0,141823.0,101102.0,40690.0,323808.0,163578.0,126630.0,83156.0,43474.0,34719.0,28303.0,6415.0,2233.0,160366.0,117655.0,42692.0,163948.0,35890.0,3278.0,25360.0,1880.0,20301.0,3479.0,264.0,941.0,315.0,3705.0,1226.0,2289.0,2009.0,2954.0,1099.0,2034.0,1815.0,1106.0,7270.0,91284.0,34190.0,22751.0,8006.0,3434.0,8426.0,12853.0,10601.0,25125.0,12887.0,12234.0,2261.0,5583.0,1821.0,2575.0,36800.0,32805.0,17907.0,10510.0,7398.0,14898.0,3996.0,18200.0,18464.0,260.0,182149.0,,,18510.0,20748.0,2239.0,151181.0,30968.0,182149.0,182149.0,,74623.0,75223.0,182039.0,,3343.0,4367.0,181019.0,126630.0,,54561.0,36943.0,,,,,,,,,,,,,126630.0,83156.0,34592.0,11583.0,9024.0,2562.0,15310.0,3709.0,957.0,3631.0,2453.0,2744.0,1815.0,7696.0,1510.0,6188.0,47194.0,17174.0,6984.0,3866.0,4005.0,3214.0,6180.0,5768.0,81782.0,5278.0,3896.0,43474.0,29988.0,13487.0,126630.0,113145.0,13487.0,34719.0,36484.0,8026.0,8645.0,4702.0,3554.0,403.0,3531.0,1341.0,1055.0,287.0,6391.0,21.0,8576.0,5444.0,2987.0,143.0,1751.0,34719.0,36484.0,1165.0,6966.0,20759.0,7596.0,1751.0,160366.0,6449.0,3726.0,15747.0,5066.0,1856.0,8070.0,18012.0,3607.0,5595.0,14770.0,18816.0,6681.0,6406.0,42037.0,3896.0,-545.0,117655.0,57344.0,60311.0,42692.0,3896.0,39346.0,-545.0,141823.0,5740.0,9152.0,9404.0,5810.0,2336.0,5372.0,13186.0,4022.0,5633.0,12423.0,16735.0,6436.0,6332.0,34235.0,5278.0,-545.0,101102.0,102535.0,-1443.0,40690.0,39793.0,899.0,20748.0,18464.0,2292.0,2239.0,260.0,1978.0
